place_id,name,address,lat,lng,distance_miles,facility_size_acres,building_count,bay_count,trucks_visible,trailers_visible,cleanliness_score,building_condition,has_signage,has_fencing,lot_organized,facility_type,analysis_notes,image_path,analyzed_at
ChIJ5a_Ob6CNaYgRlxM1wR8W_lg,Speedco Truck Lube and Tires,"524 Pendleton Rd, Pendleton, KY 40055, USA",38.4597859,-85.2986756,30.4,2.5,3,6,2,2,7,8,False,False,True,service_center,"This appears to be a well-maintained truck service center. The lot is mostly organized, and the building looks to be in good condition. There are several service bays visible, and a few trucks and trailers are parked on the property.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJ5a_Ob6CNaYgRlxM1wR8W_lg.jpg,2026-03-30T16:05:09.603798
ChIJCfqr7xzba4gREAk2ouJjn28,"TC Auto and Performance, INC","3033 S U.S. Hwy 31, Scottsburg, IN 47170, USA",38.6481715,-85.7743979,30.4,2.5,4,0,0,0,6,7,False,False,True,dealer,The facility appears to be a car dealership with multiple buildings. The lot is mostly organized with vehicles parked in rows. There is no visible signage or fencing.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJCfqr7xzba4gREAk2ouJjn28.jpg,2026-03-30T16:05:12.904994
ChIJefGSvHD9a4gRp6bKSDs4-eI,John Jones Commercial & Fleet Sales Salem,"1450 IN-60, Salem, IN 47167, USA",38.581286,-86.0586087,30.4,4.5,1,0,0,0,8,8,False,False,True,dealer,"The facility appears to be a car dealership with a large building and organized parking. There are no visible trucks or trailers, and no service bays are apparent from the satellite view. The lot appears clean and well-maintained.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJefGSvHD9a4gRp6bKSDs4-eI.jpg,2026-03-30T16:05:16.452239
ChIJISyKtfzZa4gRb9-xvfQQY5k,Double A Fleet Service LLC,"219 IN-356, Scottsburg, IN 47170, USA",38.6495646,-85.77067869999999,30.5,1.5,4,6,2,10,5,6,False,False,False,repair_shop,The facility appears to be a truck repair shop with several service bays. There are a few trucks and several trailers parked on the lot. The lot appears somewhat disorganized and there is no visible fencing.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJISyKtfzZa4gRb9-xvfQQY5k.jpg,2026-03-30T16:05:19.829685
ChIJvfGYFD_Xa4gRUoL7QjR1-TY,"Parris Auto, Truck, & RV Repair Services LLC","219 IN-356 Suite 4, Scottsburg, IN 47170, USA",38.6494241,-85.7707896,30.5,1.5,4,6,0,2,5,6,False,False,False,repair_shop,"The facility appears to be a repair shop with multiple service bays. The lot is somewhat cluttered with vehicles and equipment. The building condition is fair, but no signage is visible.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJvfGYFD_Xa4gRUoL7QjR1-TY.jpg,2026-03-30T16:05:23.214272
ChIJ9U3OYThSaIgRw0VbVRIBiDg,44 Auto Mart Bardstown,"104 W John Rowan Blvd, Bardstown, KY 40004, USA",37.826954199999996,-85.4647279,30.9,1.5,2,0,0,0,7,7,False,False,True,dealer,This facility appears to be a car dealership with two main buildings. The lot is well-organized with rows of vehicles for sale. No trucks or trailers are visible in the lot.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJ9U3OYThSaIgRw0VbVRIBiDg.jpg,2026-03-30T16:05:26.687591
ChIJQ1XlAMDnaIgRfUOdlt6VU90,Kentucky Jeep and Truck,"5796 N Dixie Hwy, Elizabethtown, KY 42701, USA",37.7691535,-85.9025192,31.3,2.5,4,0,0,0,6,6,False,False,True,dealer,"The facility appears to be a car dealership with multiple buildings. The lot is somewhat organized, but there is no visible signage or fencing. The building conditions are average.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJQ1XlAMDnaIgRfUOdlt6VU90.jpg,2026-03-30T16:05:29.796690
ChIJ1dVz9rnnaIgRKEC1VWw_GRo,Car-Mart of Elizabethtown,"5730 N Dixie Hwy, Elizabethtown, KY 42701, USA",37.7681508,-85.9020001,31.4,1.5,2,0,0,0,7,7,True,False,True,dealer,"This appears to be a car dealership. The lot is fairly organized with cars parked in rows. There are two buildings on the property, one larger than the other.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJ1dVz9rnnaIgRKEC1VWw_GRo.jpg,2026-03-30T16:05:32.934750
ChIJ-VIr7aVNaIgRCbtj2I_SBa4,Ellis Towing LLC,"515 Old Bloomfield Rd, Bardstown, KY 40004, USA",37.8401505,-85.4073636,31.9,0.75,2,3,0,1,5,6,False,False,False,service_center,"The facility appears to be a small service center or repair shop. There are two buildings, one of which has multiple service bays. The lot appears somewhat disorganized with equipment and vehicles scattered around.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJ-VIr7aVNaIgRCbtj2I_SBa4.jpg,2026-03-30T16:05:36.080140
ChIJEYZGT_3ja4gRFCg8SrJQxwA,Salem Fleet Service,"1313 S Jackson St, Salem, IN 47167, USA",38.5969617,-86.08217979999999,32.0,4.5,5,15,12,10,5,6,False,False,False,service_center,"This facility appears to be a commercial truck service center. There are multiple buildings with service bays, and a number of trucks and trailers parked on the lot. The lot appears somewhat disorganized and lacks fencing.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJEYZGT_3ja4gRFCg8SrJQxwA.jpg,2026-03-30T16:05:40.080962
ChIJH5EJHKjJbogRJLCTjjDXRBo,Speedco Truck Lube and Tires,"6582 IN-66, Leavenworth, IN 47137, USA",38.244446499999995,-86.3563247,32.5,6.5,1,6,15,30,7,8,False,False,True,service_center,"This appears to be a well-maintained truck service center with ample parking for trucks and trailers. The lot is organized, and the building appears to be in good condition. There is no visible fencing or signage.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJH5EJHKjJbogRJLCTjjDXRBo.jpg,2026-03-30T16:05:43.205947
ChIJ-yo1qZfJbogRqq2-2ElsVfo,Love's Travel Stop,"6582 IN-66, Leavenworth, IN 47137, USA",38.2445455,-86.35736539999999,32.6,7.5,3,12,15,10,7,7,True,False,True,service_center,"This Love's Travel Stop appears to be well-maintained with organized parking. There are multiple service bays and a good number of trucks and trailers present. The facility includes a main building, a smaller building, and a covered area with bays.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJ-yo1qZfJbogRqq2-2ElsVfo.jpg,2026-03-30T16:05:47.221750
ChIJSZONcFr9a4gRuPwOH0Czdmc,"Wilcox Towing & Trucking, Inc","202 W Joseph St, Salem, IN 47167, USA",38.5953425,-86.10346129999999,32.6,2.5,3,4,2,3,3,5,False,False,False,storage_yard,"The facility appears to be primarily a storage yard with a large number of vehicles. The lot is not well-organized and appears somewhat cluttered. Building conditions are average, and there is no visible signage or fencing.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJSZONcFr9a4gRuPwOH0Czdmc.jpg,2026-03-30T16:05:50.285968
ChIJFzt8or_JbogRwjeV9jmlMjQ,"Weaver Brothers, LLC","6948 S IN-66, Leavenworth, IN 47137, USA",38.237894,-86.360081,32.7,5.5,3,6,12,15,5,6,False,False,False,storage_yard,"This facility appears to be a storage yard for trucks and trailers. The lot is not very organized, and the cleanliness score is moderate. There are multiple buildings, including one large warehouse-style building with several bays.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJFzt8or_JbogRwjeV9jmlMjQ.jpg,2026-03-30T16:05:53.564846
ChIJ6bMR26vvaYgRpPYQ0rUzisU,Bohannon Diesel & Transmission Repair,"6589 Main St, Eminence, KY 40019, USA",38.353958999999996,-85.1849537,32.7,1.5,3,6,0,0,5,6,False,False,False,repair_shop,The facility appears to be a diesel and transmission repair shop with two main buildings and a silo. The lot is somewhat cluttered with vehicles and equipment. There is no visible signage or fencing.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJ6bMR26vvaYgRpPYQ0rUzisU.jpg,2026-03-30T16:05:56.789306
ChIJFzt8or_JbogRABcyEdPTZf4,Right Way Diesel Service,"6948 S IN-66, Carefree, IN 47137, USA",38.237889,-86.36002400000001,32.7,6.5,2,6,12,10,5,6,False,False,False,repair_shop,This facility appears to be a truck repair shop with a large lot for parking and storage. The lot is not very organized and there are several trucks and trailers visible. The building condition is average.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJFzt8or_JbogRABcyEdPTZf4.jpg,2026-03-30T16:06:00.160904
ChIJOZr9hGHaa4gRLQpdPCx5VBY,John Jones Auto Group - Scottsburg Service & Parts,"1351 IN-56, Scottsburg, IN 47170, USA",38.684004099999996,-85.80074660000001,32.9,3.0,1,0,0,0,8,8,True,False,True,dealer,The facility appears to be a car dealership with a large building and organized parking. There are no trucks or trailers visible in the lot. The building and lot appear to be well-maintained.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJOZr9hGHaa4gRLQpdPCx5VBY.jpg,2026-03-30T16:06:03.440455
ChIJRcjSVADvaIgRjgm1MQ6SOOA,All Around Auto Care,"4740 Bardstown Rd, Elizabethtown, KY 42701, USA",37.732800499999996,-85.79033969999999,32.9,4.5,3,6,0,50,6,7,False,True,True,storage_yard,The facility appears to be primarily a trailer storage yard with a couple of buildings that may be used for office or light repair. The lot is fenced and the trailers are parked in an organized manner. There is no visible signage from the satellite imagery.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJRcjSVADvaIgRjgm1MQ6SOOA.jpg,2026-03-30T16:06:06.494989
ChIJsTrAz0faa4gRY6mMuRswMkU,Big O Tires Scottsburg - McClain Ave,"1621 W McClain Ave, Scottsburg, IN 47170, USA",38.6844671,-85.79674779999999,33.0,1.5,4,6,0,0,6,6,False,False,True,service_center,"This facility appears to be a service center with multiple buildings. There are several service bays visible on one of the buildings. The lot is somewhat organized, but the building conditions appear to be average.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJsTrAz0faa4gRY6mMuRswMkU.jpg,2026-03-30T16:06:09.893032
ChIJ7ThIdWvja4gRBERm5NbKIJc,5 Star Diesel Performance,"2706 N Old 56, Salem, IN 47167, USA",38.6432006,-86.0164726,33.1,2.5,2,6,0,0,6,7,False,True,True,repair_shop,"This facility appears to be a truck repair shop with a fenced lot. There are two buildings, one of which has multiple service bays. The lot is organized, but there are no trucks or trailers visible in the lot at the time of the satellite image.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJ7ThIdWvja4gRBERm5NbKIJc.jpg,2026-03-30T16:06:14.010033
ChIJzU1mk0j9a4gRFJ457G54kmo,NAPA Auto Parts,"200 W Market St, Salem, IN 47167, USA",38.605452,-86.102227,33.1,0.8,2,0,0,0,5,6,False,False,False,parts_warehouse,"The facility appears to be a parts warehouse with a small building and a large, unorganized lot. There is no visible signage or fencing. The lot appears to be mostly empty.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJzU1mk0j9a4gRFJ457G54kmo.jpg,2026-03-30T16:06:17.052295
ChIJ-12kQMrRa4gRwMW_OOPmEyI,Bar J Truck Repair,"3322 IN-56, Scottsburg, IN 47170, USA",38.6856903,-85.7135713,33.1,2.5,3,6,2,0,5,6,False,False,False,repair_shop,"This facility appears to be a truck repair shop with multiple service bays. The lot is somewhat cluttered, and there is no visible signage or fencing. The building condition is average.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJ-12kQMrRa4gRwMW_OOPmEyI.jpg,2026-03-30T16:06:19.991467
ChIJOdGPwsj9a4gR6z3b0NpXGg4,Midwest Tire & Service LLC,"906 E Hackberry St, Salem, IN 47167, USA",38.6110444,-86.0919203,33.1,0.7,2,2,0,0,6,6,False,False,False,repair_shop,The facility appears to be a small repair shop with two buildings. The lot is not very organized and there are no trucks or trailers visible. The building condition is average.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJOdGPwsj9a4gR6z3b0NpXGg4.jpg,2026-03-30T16:06:22.830644
ChIJxzZonTX9a4gRhGyOqB5oUkY,Salem Wrecker Service,"307 Locust St, Salem, IN 47167, USA",38.6085548,-86.0960922,33.1,0.7,5,2,0,0,5,6,False,False,False,repair_shop,The facility appears to be a small repair shop with multiple buildings. The lot is not particularly organized and there is no visible signage or fencing. There are no trucks or trailers visible in the lot.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJxzZonTX9a4gRhGyOqB5oUkY.jpg,2026-03-30T16:06:25.792716
ChIJk42sTrfja4gRVwabVQGYFp0,Washington Co Tire Shop,"101 E Progress Blvd, Salem, IN 47167, USA",38.6123001,-86.0868028,33.1,1.5,1,2,1,1,6,7,False,False,False,repair_shop,"The facility appears to be a tire repair shop with a single large building. There are a few trucks and trailers visible, and the lot is somewhat organized. The building appears to be in decent condition.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJk42sTrfja4gRVwabVQGYFp0.jpg,2026-03-30T16:06:29.337673
ChIJ32DBGs-5pwIRxaMAVShuONk,"A.T.R Truck,Trailer&Fleet","193 N Gardner St, Scottsburg, IN 47170, USA",38.6890752,-85.7784611,33.2,0.7,3,4,0,0,5,6,False,False,False,repair_shop,The facility appears to be a small repair shop with a few service bays. The lot is not very organized and there are no trucks or trailers visible. The building condition is average.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJ32DBGs-5pwIRxaMAVShuONk.jpg,2026-03-30T16:06:32.665410
ChIJrzDDFmh82kARXrqJRwgXdVY,On the Way Mobile Truck and Trailer Repair LLC,"711 Houston St, Salem, IN 47167, USA",38.6086459,-86.1003896,33.2,0.7,1,0,1,0,6,7,False,False,True,service_center,The facility appears to be a service center with a single building and a parking lot. There is one large truck visible. The lot appears to be somewhat organized.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJrzDDFmh82kARXrqJRwgXdVY.jpg,2026-03-30T16:06:35.670330
ChIJ6RSADG_aa4gRALOe3-fhR5M,NAPA Auto Parts - Scottsburg Auto Parts,"376 N Gardner St, Scottsburg, IN 47170, USA",38.690788999999995,-85.779759,33.3,1.2,3,0,0,0,7,7,True,False,True,parts_warehouse,"The facility appears to be a NAPA auto parts store with a main building and two smaller outbuildings. The parking lot is organized, and the buildings appear to be in decent condition. No trucks or trailers are visible in the lot.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJ6RSADG_aa4gRALOe3-fhR5M.jpg,2026-03-30T16:06:38.861279
ChIJlwoeFGTaa4gRA6fWY62aMsE,Goodin's Wrecker Services,"887 N Gardner St, Scottsburg, IN 47170, USA",38.6964073,-85.78151700000001,33.7,4.5,5,4,3,25,4,5,False,False,False,storage_yard,"This facility appears to be primarily a storage yard for trailers and other equipment. The lot is not very organized and the cleanliness score is low. There are multiple buildings on the property, including a main building with service bays.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJlwoeFGTaa4gRA6fWY62aMsE.jpg,2026-03-30T16:06:42.225156
ChIJyZ6ONNdNaIgRZG5bqosALXk,First Fleet,"1755 Parkway Dr, Bardstown, KY 40004, USA",37.808891200000005,-85.40586850000001,33.7,10.0,1,50,15,75,8,8,False,False,True,service_center,This appears to be a large distribution or service center. The lot is well-organized with many trailers and some trucks visible. The building appears to be in good condition.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJyZ6ONNdNaIgRZG5bqosALXk.jpg,2026-03-30T16:06:46.114897
ChIJEQYXiY3oaIgRA6m6LONOOr4,Herb Jones Chevrolet GMC,"1605 Ring Rd, Elizabethtown, KY 42701, USA",37.7281761,-85.8823318,33.9,4.5,2,6,3,0,7,7,True,False,True,dealer,This appears to be a car and truck dealership. The lot is well-organized with a mix of cars and trucks. There are a few service bays visible on one of the buildings.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJEQYXiY3oaIgRA6m6LONOOr4.jpg,2026-03-30T16:06:49.472071
ChIJf1QK84XoaIgRgmv9mUrp-f4,Don Franklin Elizabethtown Lincoln,"1505 N Dixie Hwy, Elizabethtown, KY 42701, USA",37.7255871,-85.88176460000001,34.0,3.5,2,6,0,0,7,7,False,False,True,dealer,This facility appears to be a car dealership with a service center. The lot is well-organized with a large parking area. The building appears to be in good condition.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJf1QK84XoaIgRgmv9mUrp-f4.jpg,2026-03-30T16:06:52.841706
ChIJpcGzW47oaIgRwAuT42Ct8hM,44 Auto Mart - Elizabethtown,"1403 N Dixie Hwy, Elizabethtown, KY 42701, USA",37.7232475,-85.8807525,34.2,1.5,2,0,0,0,7,7,False,False,True,dealer,"The facility appears to be a car dealership with a main building and a smaller secondary building. The lot is organized with parking spaces, and the overall condition seems decent. No trucks or trailers are visible in the lot.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJpcGzW47oaIgRwAuT42Ct8hM.jpg,2026-03-30T16:06:56.318213
ChIJwcz8443oaIgRtHaH36DZRf8,"Bob Swope Ford, Inc.","1307 N Dixie Hwy, Elizabethtown, KY 42701, USA",37.7207292,-85.8797762,34.3,4.5,3,10,3,0,6,6,True,False,True,dealer,"This appears to be a Ford dealership with a service center. There are multiple buildings, including what looks like a showroom and service bays. The lot is mostly organized with a moderate amount of vehicles present.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJwcz8443oaIgRtHaH36DZRf8.jpg,2026-03-30T16:06:59.559385
ChIJQYi0xI3oaIgR5fT2dxO5i3E,Big M Certified Pre-Owned,"1300 N Dixie Hwy, Elizabethtown, KY 42701, USA",37.7204666,-85.8810508,34.4,2.5,1,0,0,0,7,7,False,False,True,dealer,"The facility appears to be a car dealership with a main building and a parking lot filled with vehicles. The lot seems organized. There are no visible trucks or trailers, and no apparent service bays.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJQYi0xI3oaIgR5fT2dxO5i3E.jpg,2026-03-30T16:07:02.969109
ChIJF1LGZ9_vaIgRZzRv1p-sVKE,"RNR Tire Express (Elizabethtown, KY)","3045 Dolphin Dr, Elizabethtown, KY 42701, USA",37.7102775,-85.8378219,34.7,0.8,2,0,0,0,7,7,False,False,True,other,"The facility appears to be a tire shop with a main building and a smaller outbuilding. The parking lot is organized, and the overall condition of the buildings seems decent. No trucks or trailers are visible in the lot.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJF1LGZ9_vaIgRZzRv1p-sVKE.jpg,2026-03-30T16:07:06.345119
ChIJF12IspLoaIgR2ib5w1Owlq0,Swope Chrysler Dodge Jeep Ram,"1012 N Dixie Hwy, Elizabethtown, KY 42701, USA",37.7140509,-85.8778932,34.8,3.0,2,6,0,0,7,7,False,False,True,dealer,The facility appears to be a car dealership with a service center. Solar panels are installed on the roof. The lot is organized with cars parked in rows.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJF12IspLoaIgR2ib5w1Owlq0.jpg,2026-03-30T16:07:09.588875
ChIJDYPNi3ibaYgRIx0vm3K7moM,Gregory's Garage LLC,"1222 US-42, Bedford, KY 40006, USA",38.5785963,-85.3196993,34.9,1.2,4,3,0,0,4,5,False,False,False,repair_shop,The facility appears to be a repair shop with multiple buildings. The lot is somewhat cluttered with vehicles and equipment. There is no visible signage or fencing.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJDYPNi3ibaYgRIx0vm3K7moM.jpg,2026-03-30T16:07:12.831744
ChIJx33VqpX5aIgRUJsBy2Txsf4,McKenzies mobile mechanic,"6625 Nelsonville Rd, Boston, KY 40107, USA",37.710893299999995,-85.6305007,35.1,0.5,2,0,0,0,2,2,False,False,False,storage_yard,The facility appears to be a small storage yard with two dilapidated buildings. The lot is overgrown and unorganized. There is no visible signage or fencing.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJx33VqpX5aIgRUJsBy2Txsf4.jpg,2026-03-30T16:07:15.639193
ChIJlUzACxPna4gRmwBRamAdCi0,Tanners diesel service,"5570 NW Point Rd, Salem, IN 47167, USA",38.6847412,-85.9969184,35.3,1.5,3,5,0,0,5,6,False,False,False,repair_shop,The facility appears to be a small repair shop with multiple service bays. The lot is not very organized and there is no visible signage or fencing. The building condition is fair.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJlUzACxPna4gRmwBRamAdCi0.jpg,2026-03-30T16:07:19.316218
ChIJ93c-Ba3paIgRhbWSEcNKOQQ,Fat Boy Motorsports LLC,"314 N Mantle Ave, Elizabethtown, KY 42701, USA",37.703964,-85.8637591,35.3,0.5,3,0,0,0,5,5,False,False,False,other,"The facility appears to be located in a residential area. There are multiple small buildings on the property, but no clear signs of commercial truck activity are visible in the satellite imagery. It is difficult to determine the exact nature of the business without more information.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJ93c-Ba3paIgRhbWSEcNKOQQ.jpg,2026-03-30T16:07:22.420697
ChIJK7Z05rWtbogRLkO1K-njQTs,Turnage Trailer Repair and Restoration,"7691 E County Rd 525 S, Hardinsburg, IN 47125, USA",38.4809319,-86.3150979,35.5,1.5,2,0,0,0,6,7,False,True,False,other,"The facility appears to be a residential property with a secondary building. There are no trucks or trailers visible, and no clear signs of commercial activity. The property is fenced, but the overall appearance is more residential than commercial.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJK7Z05rWtbogRLkO1K-njQTs.jpg,2026-03-30T16:07:25.653313
ChIJ7yRBH_6A2KERAb2fT_ytRnk,Atlas Roadside Truck Trailer & Fleet Repair,"601 Westport Rd, Elizabethtown, KY 42701, USA",37.7012007,-85.88053579999999,35.7,1.5,6,0,0,0,5,5,False,False,False,other,"The satellite image shows a complex of buildings that appear to be apartments or townhouses. There are no visible trucks or trailers, and no clear signs of a truck repair facility. The buildings appear to be in average condition, and the lot is not particularly organized.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJ7yRBH_6A2KERAb2fT_ytRnk.jpg,2026-03-30T16:07:28.873009
ChIJ9VwHEsQhaogR7AHUwAVRzDk,"4J Total Supply, LLC","325 US-42, Bedford, KY 40006, USA",38.5951124,-85.3162268,35.9,0.7,5,0,0,0,7,7,False,False,True,other,"The facility appears to be a collection of commercial buildings, possibly offices or retail spaces. There is no evidence of truck-specific activity like repair bays or loading docks. The parking lot is organized and the buildings appear to be in decent condition.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJ9VwHEsQhaogR7AHUwAVRzDk.jpg,2026-03-30T16:07:32.143193
ChIJu1e7lyfpaIgReriPm3aPxzI,NAPA Auto Parts - E-TOWN AUTO PARTS,"202 S Mulberry St, Elizabethtown, KY 42701, USA",37.69277900000001,-85.860858,36.1,0.7,2,6,0,0,6,6,True,False,False,parts_warehouse,"The facility appears to be a NAPA auto parts warehouse with a small parking area. There are several service bays visible, suggesting some repair or parts installation services are offered. The lot is not very organized and the building condition is average.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJu1e7lyfpaIgReriPm3aPxzI.jpg,2026-03-30T16:07:35.460297
ChIJD7n5XtzHbogRHH8ridnlWBo,RightWay Diesel Service LLC,"6648 S Riddle Rd, English, IN 47118, USA",38.237266999999996,-86.4263326,36.3,1.5,2,4,3,2,4,5,False,False,False,repair_shop,The facility appears to be a small repair shop with a cluttered lot. There are several trucks and trailers parked on the property. The buildings appear to be in fair condition.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJD7n5XtzHbogRHH8ridnlWBo.jpg,2026-03-30T16:07:38.859406
ChIJB9M-zCbpaIgRF0guBNMePio,Truck Parts & Services Inc,"325 S Mulberry St, Elizabethtown, KY 42701, USA",37.690169999999995,-85.86369839999999,36.3,0.7,2,3,0,0,6,7,False,False,False,repair_shop,The facility appears to be a truck repair shop with a main building and a smaller outbuilding. There are a few service bays visible. The lot is not very organized and there is no visible signage or fencing.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJB9M-zCbpaIgRF0guBNMePio.jpg,2026-03-30T16:07:42.328549
ChIJjZ2HvtDpaIgR8cDgtvWzLpw,"Certified Diesel Power, LLC","615 E Dixie Ave Suite 100, Elizabethtown, KY 42701, USA",37.6855818,-85.85098719999999,36.5,0.7,4,5,2,0,6,6,False,False,True,repair_shop,"The facility appears to be a truck repair shop with multiple service bays. The lot is somewhat organized with parking spaces, and a few trucks are visible. The building condition is average, and there is no visible signage.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJjZ2HvtDpaIgR8cDgtvWzLpw.jpg,2026-03-30T16:07:45.415069
ChIJ231JWM7uaIgRfGaVwtEP0_8,I-65 Truck & Equipment,"306 Steel Dr, Elizabethtown, KY 42701, USA",37.681578699999996,-85.84256309999999,36.7,5.5,5,15,2,18,6,6,False,False,True,repair_shop,"The facility appears to be a truck repair shop with a large number of trailers parked on site. There are multiple buildings, including one with a red roof. The lot appears somewhat organized, but there is no visible signage or fencing.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJ231JWM7uaIgRfGaVwtEP0_8.jpg,2026-03-30T16:07:48.753334
ChIJZ8TdEnfPaYgRn38wHDNsUWo,TS Diesel Performance LLC,"4190 Murphy Ln, Mt Eden, KY 40046, USA",38.0346294,-85.1189024,36.8,2.5,4,6,2,0,6,7,False,False,False,repair_shop,This facility appears to be a truck repair shop with multiple service bays. The lot is not very organized and there is no visible signage or fencing. The building condition appears to be average.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJZ8TdEnfPaYgRn38wHDNsUWo.jpg,2026-03-30T16:07:52.576252
ChIJDxBOUWLba4gReW2e9NtxWgI,PALMER TRUCK & TRAILER REPAIR LLC,"22 S 4th St, Austin, IN 47102, USA",38.7411057,-85.8104958,36.9,0.7,4,3,0,0,5,5,False,False,False,repair_shop,The facility appears to be a small repair shop with multiple buildings. There is no visible signage or fencing. The lot appears somewhat disorganized and there are no trucks or trailers visible in the lot.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJDxBOUWLba4gReW2e9NtxWgI.jpg,2026-03-30T16:07:55.763258
ChIJR2O-rBHpaIgRfwRmjg2uPHo,Hardin County Truck & Trailer,"102 Magnet Dr, Elizabethtown, KY 42701, USA",37.682144099999995,-85.879148,37.0,2.5,2,6,15,25,6,7,False,False,True,service_center,The facility appears to be a truck and trailer service center. There are several trucks and trailers parked in an organized manner. The lot appears moderately clean and the building is in decent condition.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJR2O-rBHpaIgRfwRmjg2uPHo.jpg,2026-03-30T16:07:58.938840
ChIJ2bcvvg_paIgRX87NhfnNR0Y,John Ray & Sons Automotive,"110 Catalog Dr, Elizabethtown, KY 42701, USA",37.6820704,-85.8821285,37.0,1.5,5,0,0,0,5,5,False,False,False,other,"The facility appears to be a residential area with multiple buildings. There are several vehicles parked on the property, but no large trucks or trailers are visible. The lot appears somewhat cluttered and unorganized.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJ2bcvvg_paIgRX87NhfnNR0Y.jpg,2026-03-30T16:08:02.176983
ChIJxeneQ8juaIgRTR0Yua6Miqk,Bestone Tire & Service,"900 Greenway Dr, Elizabethtown, KY 42701, USA",37.673605099999996,-85.8383322,37.2,0.7,2,0,0,0,6,7,False,False,False,other,The facility appears to consist of two buildings. There is no visible truck or trailer parking. The lot appears to be a standard parking lot.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJxeneQ8juaIgRTR0Yua6Miqk.jpg,2026-03-30T16:08:05.515728
ChIJmetiC3jba4gR-TWR5nBiTEk,Ascendance Truck Centers,"3636 W Frontage Rd, Austin, IN 47102, USA",38.745561099999996,-85.81932379999999,37.3,2.5,2,10,20,15,7,7,False,False,True,service_center,The facility appears to be a truck service center with a main building and a smaller outbuilding. There are several trucks and trailers parked in an organized manner. The lot appears relatively clean and the buildings are in decent condition.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJmetiC3jba4gR-TWR5nBiTEk.jpg,2026-03-30T16:08:08.387413
ChIJd_wsaMjuaIgRGh1-IvrOkH4,Best-One Elizabethtown,"211 Valley Creek Rd, Elizabethtown, KY 42701, USA",37.6730997,-85.83946019999999,37.3,2.5,3,6,0,0,5,6,False,False,False,service_center,"The facility consists of three buildings, with several service bays visible. The lot appears somewhat cluttered with equipment and materials. There is no visible signage or fencing.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJd_wsaMjuaIgRGh1-IvrOkH4.jpg,2026-03-30T16:08:11.968564
